status_id,machine_id,timestamp,temperature,vibration,operating_hours,previous_failures,days_since_maintenance,current_workload,failure_within_24h
1293,M6,2025-11-14T08:00:00,61.9,2.96,2071.1,1,0.1,0.84,0
1294,M6,2025-11-14T14:00:00,64.8,3.65,2119.2,3,16.5,0.89,1
1295,M6,2025-11-14T20:00:00,56.6,2.52,4667.0,2,70.7,0.37,0
1296,M6,2025-11-15T02:00:00,52.1,3.62,2340.0,2,39.0,0.59,0
1297,M6,2025-11-15T08:00:00,57.0,2.55,1964.7,1,52.7,0.74,0
1298,M6,2025-11-15T14:00:00,75.2,1.88,678.4,4,83.6,0.77,0
1299,M6,2025-11-15T20:00:00,57.9,1.46,4820.2,0,48.7,0.35,0
1300,M6,2025-11-16T02:00:00,80.6,2.53,5345.4,4,78.1,0.83,0
1301,M6,2025-11-16T08:00:00,63.5,2.7,3927.4,2,22.4,0.65,0
1302,M6,2025-11-16T14:00:00,55.9,2.66,962.8,3,25.7,0.31,1
1303,M6,2025-11-16T20:00:00,61.0,2.22,635.9,2,75.5,0.66,0
1304,M6,2025-11-17T02:00:00,56.8,1.95,3396.9,2,77.3,0.75,0
1305,M6,2025-11-17T08:00:00,58.0,2.37,3844.8,1,36.6,0.5,0
1306,M6,2025-11-17T14:00:00,61.8,1.96,568.8,1,47.5,0.38,0
1307,M6,2025-11-17T20:00:00,67.4,1.5,3937.6,1,81.7,0.32,0
1308,M6,2025-11-18T02:00:00,64.2,2.63,2779.2,4,44.1,0.97,1
1309,M6,2025-11-18T08:00:00,58.7,3.62,5725.5,0,52.0,0.89,1
1310,M6,2025-11-18T14:00:00,73.5,2.44,864.7,2,10.9,0.71,1
1311,M6,2025-11-18T20:00:00,64.7,3.7,2546.3,1,27.1,0.87,1
1312,M6,2025-11-19T02:00:00,69.3,2.99,1559.6,2,39.2,0.31,0
1313,M6,2025-11-19T08:00:00,57.7,1.83,622.5,4,37.5,0.57,0
1314,M6,2025-11-19T14:00:00,74.1,2.07,2924.5,3,52.5,0.6,1
1315,M6,2025-11-19T20:00:00,61.4,3.07,2214.8,1,32.7,0.47,0
1316,M6,2025-11-20T02:00:00,66.8,2.9,5951.8,1,74.6,0.83,0
1317,M6,2025-11-20T08:00:00,50.9,2.92,834.7,3,0.7,0.53,0
1318,M6,2025-11-20T14:00:00,76.9,1.96,471.6,1,29.9,0.89,0
1319,M6,2025-11-20T20:00:00,67.0,2.78,5209.9,0,8.8,0.74,0
1320,M6,2025-11-21T02:00:00,57.6,2.15,4435.7,1,2.2,0.48,0
1321,M6,2025-11-21T08:00:00,63.6,2.0,5167.6,0,73.7,0.9,0
1322,M6,2025-11-21T14:00:00,51.1,3.24,204.8,2,80.9,0.81,0
1323,M6,2025-11-21T20:00:00,58.5,2.51,5909.4,3,82.1,0.78,0
1324,M6,2025-11-22T02:00:00,59.7,2.27,444.5,1,19.8,0.41,0
1325,M6,2025-11-22T08:00:00,68.7,1.19,2208.7,6,27.2,0.62,0
1326,M6,2025-11-22T14:00:00,69.2,2.75,3802.8,1,29.1,0.69,1
1327,M6,2025-11-22T20:00:00,68.7,0.41,622.2,1,50.6,0.47,0
1328,M6,2025-11-23T02:00:00,56.9,2.35,3489.2,0,49.7,0.59,1
1329,M6,2025-11-23T08:00:00,75.2,2.89,5571.3,2,67.7,0.68,0
1330,M6,2025-11-23T14:00:00,57.3,2.48,4908.0,1,61.5,0.67,0
1331,M6,2025-11-23T20:00:00,63.9,2.17,1330.5,1,60.7,0.85,0
1332,M6,2025-11-24T02:00:00,65.8,2.59,5935.2,1,2.4,0.87,0
1333,M6,2025-11-24T08:00:00,63.4,3.59,4243.9,0,80.9,0.48,1
1334,M6,2025-11-24T14:00:00,53.2,3.19,2398.4,3,35.8,0.66,0
1335,M6,2025-11-24T20:00:00,60.7,1.84,632.3,0,22.5,0.76,0
1336,M6,2025-11-25T02:00:00,64.1,4.15,2145.3,0,59.0,0.75,1
1337,M6,2025-11-25T08:00:00,55.9,3.33,5941.2,3,34.2,0.96,0
1338,M6,2025-11-25T14:00:00,58.0,4.24,5839.6,0,31.2,0.59,0
1339,M6,2025-11-25T20:00:00,59.6,2.74,1098.5,2,67.4,0.63,0
1340,M6,2025-11-26T02:00:00,74.5,3.98,3670.3,1,48.2,0.66,0
1341,M6,2025-11-26T08:00:00,74.3,3.38,5869.7,0,89.9,0.8,1
1342,M6,2025-11-26T14:00:00,77.6,0.32,5469.4,3,89.9,0.31,0
1343,M6,2025-11-26T20:00:00,50.5,2.93,4441.1,1,21.3,0.37,0
1344,M6,2025-11-27T02:00:00,64.7,1.31,765.0,4,65.8,0.48,0
1345,M6,2025-11-27T08:00:00,66.2,4.14,1905.6,3,62.0,0.3,1
1346,M6,2025-11-27T14:00:00,71.3,2.17,2185.0,0,2.1,0.4,0
1347,M6,2025-11-27T20:00:00,40.6,2.68,599.4,2,26.1,0.44,0
1348,M6,2025-11-28T02:00:00,57.6,3.12,420.6,0,56.7,0.36,0
1349,M6,2025-11-28T08:00:00,73.7,2.95,839.6,1,75.2,0.63,0
1350,M6,2025-11-28T14:00:00,74.5,1.71,3756.8,4,16.4,0.95,0
1351,M6,2025-11-28T20:00:00,56.0,3.66,5777.2,0,53.1,0.65,1
1352,M6,2025-11-29T02:00:00,55.3,3.21,458.8,6,23.1,0.9,0
1353,M6,2025-11-29T08:00:00,70.8,1.56,1903.3,1,47.9,0.55,0
1354,M6,2025-11-29T14:00:00,68.4,3.44,4099.7,2,86.6,0.89,0
1355,M6,2025-11-29T20:00:00,66.4,3.29,3242.7,1,19.3,0.32,0
1356,M6,2025-11-30T02:00:00,64.2,2.74,3248.2,3,41.9,0.4,0
1357,M6,2025-11-30T08:00:00,65.8,2.82,4305.6,1,81.1,0.78,1
1358,M6,2025-11-30T14:00:00,64.1,2.66,5000.5,1,18.2,0.51,0
1359,M6,2025-11-30T20:00:00,77.8,1.01,1645.4,1,33.5,0.77,0
1360,M6,2025-12-01T02:00:00,69.7,3.98,5351.2,1,84.1,0.8,0
1361,M6,2025-12-01T08:00:00,79.4,2.22,4814.7,2,32.0,0.81,0
1362,M6,2025-12-01T14:00:00,55.8,1.75,4426.8,1,55.7,0.68,0
1363,M6,2025-12-01T20:00:00,68.3,1.21,210.4,0,30.3,0.72,0
1364,M6,2025-12-02T02:00:00,70.3,3.63,4400.2,2,36.1,0.62,0
1365,M6,2025-12-02T08:00:00,56.4,3.28,3190.2,1,87.4,0.99,0
1366,M6,2025-12-02T14:00:00,53.3,2.34,191.5,3,43.9,0.65,0
1367,M6,2025-12-02T20:00:00,71.4,2.94,2687.3,0,59.9,0.32,0
1368,M6,2025-12-03T02:00:00,53.9,0.2,3350.2,2,87.3,0.46,0
1369,M6,2025-12-03T08:00:00,82.4,2.93,5120.3,2,76.6,0.51,1
1370,M6,2025-12-03T14:00:00,45.6,2.26,3416.6,1,36.5,0.79,0
1371,M6,2025-12-03T20:00:00,65.5,1.87,257.2,0,10.7,0.67,0
1372,M6,2025-12-04T02:00:00,66.6,2.15,3104.3,3,46.3,0.48,0
1373,M6,2025-12-04T08:00:00,57.6,1.85,4328.0,2,1.9,0.94,0
1374,M6,2025-12-04T14:00:00,65.6,1.3,1917.8,3,83.1,0.42,0
1375,M6,2025-12-04T20:00:00,72.8,1.52,3115.3,1,6.9,0.41,0
1376,M6,2025-12-05T02:00:00,57.8,2.3,2613.7,2,35.7,0.84,0
1377,M6,2025-12-05T08:00:00,83.0,2.17,4766.6,4,17.6,0.87,1
1378,M6,2025-12-05T14:00:00,68.6,3.16,2452.4,1,42.8,0.76,0
1379,M6,2025-12-05T20:00:00,80.0,2.95,1723.9,0,19.4,0.86,0
1380,M6,2025-12-06T02:00:00,63.1,3.37,4126.6,2,67.1,0.92,0
1381,M6,2025-12-06T08:00:00,58.5,1.03,2580.7,1,27.9,0.77,0
1382,M6,2025-12-06T14:00:00,71.9,1.72,1399.9,7,9.5,0.45,0
1383,M6,2025-12-06T20:00:00,64.7,3.47,1439.6,0,21.2,0.33,0
1384,M6,2025-12-07T02:00:00,54.2,2.09,4826.8,2,12.2,0.34,0
1385,M6,2025-12-07T08:00:00,75.1,2.85,4112.0,1,20.6,0.83,0
1386,M6,2025-12-07T14:00:00,67.2,2.4,646.7,1,76.2,0.83,1
1387,M6,2025-12-07T20:00:00,57.7,1.75,5128.7,2,53.1,0.72,0
1388,M6,2025-12-08T02:00:00,75.9,3.16,2628.1,2,85.0,0.7,1
1389,M6,2025-12-08T08:00:00,54.1,2.47,5477.8,1,82.8,0.56,0
1390,M6,2025-12-08T14:00:00,56.8,1.44,5790.0,2,12.1,0.47,0
1391,M6,2025-12-08T20:00:00,71.6,2.21,2519.2,2,74.8,0.49,1
1392,M6,2025-12-09T02:00:00,53.5,1.96,3325.4,0,70.7,0.71,0
1393,M6,2025-12-09T08:00:00,66.1,2.22,4332.9,1,24.4,0.77,0
1394,M6,2025-12-09T14:00:00,60.8,2.53,5883.2,1,42.3,0.8,0
1395,M6,2025-12-09T20:00:00,54.3,3.76,2814.8,2,32.7,0.66,0
1396,M6,2025-12-10T02:00:00,70.3,2.53,2162.3,0,19.8,0.44,0
1397,M6,2025-12-10T08:00:00,60.4,1.98,2383.6,5,20.2,0.65,0
1398,M6,2025-12-10T14:00:00,59.8,2.75,5876.6,0,45.9,0.81,0
1399,M6,2025-12-10T20:00:00,43.7,1.99,5895.7,4,23.0,0.36,0
1400,M6,2025-12-11T02:00:00,72.4,2.26,2821.4,2,56.6,0.66,0
1401,M6,2025-12-11T08:00:00,71.0,0.81,2548.6,2,76.3,0.73,1
1402,M6,2025-12-11T14:00:00,77.1,3.14,987.2,1,56.5,0.68,0
1403,M6,2025-12-11T20:00:00,66.4,2.64,5601.5,1,82.2,0.87,1
1404,M6,2025-12-12T02:00:00,70.9,1.84,4407.3,1,20.8,0.62,0
1405,M6,2025-12-12T08:00:00,64.1,2.58,3757.9,1,47.6,0.56,0
1406,M6,2025-12-12T14:00:00,65.0,2.2,2166.2,1,55.6,0.32,0
1407,M6,2025-12-12T20:00:00,63.4,2.25,5580.6,0,70.0,0.88,1
1408,M6,2025-12-13T02:00:00,73.6,0.23,3256.1,1,2.3,0.61,0
1409,M6,2025-12-13T08:00:00,71.7,2.74,1655.5,0,84.2,0.46,0
1410,M6,2025-12-13T14:00:00,71.5,2.65,1422.9,1,81.7,0.68,1
1411,M6,2025-12-13T20:00:00,65.0,2.36,4105.8,3,39.0,0.58,0
1412,M6,2025-12-14T02:00:00,66.2,1.65,5927.8,1,88.2,0.85,1
1413,M6,2025-12-14T08:00:00,63.5,3.53,3809.7,2,65.8,0.69,1
1414,M6,2025-12-14T14:00:00,68.5,3.95,5032.4,0,40.1,0.33,0
1415,M6,2025-12-14T20:00:00,84.1,2.42,2463.6,1,8.2,0.36,0
1416,M6,2025-12-15T02:00:00,66.4,1.9,4584.3,0,31.8,0.76,0
1417,M6,2025-12-15T08:00:00,56.9,2.46,2829.8,0,24.8,0.95,0
1418,M6,2025-12-15T14:00:00,59.1,0.52,770.6,3,73.7,0.39,0
1419,M6,2025-12-15T20:00:00,62.9,1.5,5862.8,2,48.0,0.73,1
1420,M6,2025-12-16T02:00:00,80.9,2.2,5522.5,3,7.9,0.54,0
1421,M6,2025-12-16T08:00:00,45.7,1.01,4227.4,1,71.5,0.54,0
1422,M6,2025-12-16T14:00:00,74.1,1.01,3969.1,1,37.6,0.57,0
1423,M6,2025-12-16T20:00:00,76.2,1.96,704.6,1,54.2,0.6,0
1424,M6,2025-12-17T02:00:00,71.8,0.8,1164.1,0,69.6,0.39,0
1425,M6,2025-12-17T08:00:00,75.2,2.92,5526.9,2,44.8,0.65,1
1426,M6,2025-12-17T14:00:00,64.0,2.53,932.0,1,79.0,0.46,0
1427,M6,2025-12-17T20:00:00,76.2,2.66,3934.2,0,82.8,0.95,1
1428,M6,2025-12-18T02:00:00,75.1,3.7,5477.5,0,67.6,0.5,0
1429,M6,2025-12-18T08:00:00,61.1,2.9,4057.6,0,21.3,0.63,0
1430,M6,2025-12-18T14:00:00,72.0,2.65,5568.4,0,77.2,0.93,0
1431,M6,2025-12-18T20:00:00,75.6,2.85,4225.8,0,24.7,0.7,0
1432,M6,2025-12-19T02:00:00,71.1,1.92,5149.6,2,43.1,0.64,0
1433,M6,2025-12-19T08:00:00,60.9,1.54,5743.1,3,42.8,0.97,0
1434,M6,2025-12-19T14:00:00,64.9,2.15,2963.9,5,67.6,0.54,0
1435,M6,2025-12-19T20:00:00,66.4,2.82,2954.9,0,54.1,0.78,0
1436,M6,2025-12-20T02:00:00,68.5,3.36,583.5,3,68.0,0.49,0
1437,M6,2025-12-20T08:00:00,73.9,1.28,1170.1,3,79.2,0.61,1
1438,M6,2025-12-20T14:00:00,62.4,2.92,3601.1,2,44.2,0.6,0
1439,M6,2025-12-20T20:00:00,64.5,3.82,1987.0,1,61.6,0.53,0
1440,M6,2025-12-21T02:00:00,54.7,2.48,4237.2,3,18.1,0.61,0
1441,M6,2025-12-21T08:00:00,54.4,1.72,4025.0,2,79.1,0.81,0
1442,M6,2025-12-21T14:00:00,64.8,2.76,184.8,1,20.4,0.49,0
1443,M6,2025-12-21T20:00:00,59.5,3.15,4509.3,3,14.2,0.48,0
1444,M6,2025-12-22T02:00:00,80.6,2.34,2531.0,1,89.5,0.89,1
1445,M6,2025-12-22T08:00:00,62.7,0.98,5621.2,1,88.9,0.76,0
1446,M6,2025-12-22T14:00:00,63.0,3.22,3389.1,2,38.6,0.76,0
1447,M6,2025-12-22T20:00:00,77.6,1.79,1993.8,1,10.8,0.71,0
1448,M6,2025-12-23T02:00:00,75.4,1.94,3022.9,0,54.6,0.5,0
1449,M6,2025-12-23T08:00:00,66.5,2.62,5122.0,2,27.3,0.8,0
1450,M6,2025-12-23T14:00:00,62.4,3.34,774.1,0,57.4,0.74,0
1451,M6,2025-12-23T20:00:00,62.2,2.22,513.4,1,69.1,0.77,0
1452,M6,2025-12-24T02:00:00,65.2,2.4,3075.1,0,5.4,0.65,0
1453,M6,2025-12-24T08:00:00,63.1,3.37,3901.7,0,63.9,0.36,0
1454,M6,2025-12-24T14:00:00,72.7,3.39,4509.7,1,43.8,0.54,1
1455,M6,2025-12-24T20:00:00,74.6,1.63,2874.7,5,63.9,0.84,0
1456,M6,2025-12-25T02:00:00,65.0,2.82,2889.8,2,16.4,0.69,1
1457,M6,2025-12-25T08:00:00,62.7,4.48,3783.4,0,51.7,0.76,0
1458,M6,2025-12-25T14:00:00,61.8,2.5,5984.4,2,47.6,0.91,0
1459,M6,2025-12-25T20:00:00,65.9,3.68,4306.9,0,3.3,0.41,0
1460,M6,2025-12-26T02:00:00,57.3,1.18,4724.9,0,72.3,0.95,0
1461,M6,2025-12-26T08:00:00,62.9,4.94,5224.3,1,60.6,0.87,1
1462,M6,2025-12-26T14:00:00,60.3,4.9,1313.2,1,75.6,0.79,1
1463,M6,2025-12-26T20:00:00,50.7,2.4,1494.0,3,42.7,0.99,0
1464,M6,2025-12-27T02:00:00,58.1,2.55,2586.5,1,66.2,0.78,0
1465,M6,2025-12-27T08:00:00,77.0,2.09,4640.1,0,36.4,0.58,0
1466,M6,2025-12-27T14:00:00,59.9,2.77,2376.8,3,76.6,0.82,1
1467,M6,2025-12-27T20:00:00,72.7,1.45,4029.3,2,16.4,0.99,0
1468,M6,2025-12-28T02:00:00,61.5,2.65,1164.5,0,73.4,0.37,0
1469,M6,2025-12-28T08:00:00,60.0,2.84,2512.3,1,41.9,0.71,1
1470,M6,2025-12-28T14:00:00,74.8,2.52,1678.0,2,88.8,0.43,0
1471,M6,2025-12-28T20:00:00,78.1,1.09,2978.4,2,1.5,0.96,0
1472,M6,2025-12-29T02:00:00,60.4,2.53,673.5,0,10.1,0.67,0
1473,M6,2025-12-29T08:00:00,58.6,1.51,2643.3,1,8.6,0.31,0
1474,M6,2025-12-29T14:00:00,66.8,1.71,2427.9,1,17.2,0.65,0
1475,M6,2025-12-29T20:00:00,58.3,1.83,417.9,1,16.5,0.91,0
1476,M6,2025-12-30T02:00:00,52.6,2.58,1638.4,1,34.7,0.7,0
1477,M6,2025-12-30T08:00:00,82.1,2.49,3379.6,5,49.0,0.72,0
1478,M6,2025-12-30T14:00:00,76.3,2.82,2976.0,3,39.9,0.59,0
1479,M6,2025-12-30T20:00:00,70.0,3.8,5472.9,2,9.5,0.4,1
1480,M6,2025-12-31T02:00:00,69.2,2.07,3984.9,4,62.5,0.93,0
1481,M6,2025-12-31T08:00:00,77.5,0.2,3072.8,1,40.7,0.48,1
1482,M6,2025-12-31T14:00:00,60.2,1.33,5306.8,4,42.7,0.48,0
1483,M6,2025-12-31T20:00:00,67.8,4.06,1114.7,0,31.6,0.45,0
1484,M6,2026-01-01T02:00:00,55.3,1.47,3892.2,1,35.5,0.5,0
1485,M6,2026-01-01T08:00:00,70.5,2.61,3765.8,2,32.3,0.56,0
1486,M6,2026-01-01T14:00:00,56.7,4.66,4538.2,2,40.5,0.72,0
1487,M6,2026-01-01T20:00:00,62.7,1.76,2328.0,3,1.0,0.83,0
1488,M6,2026-01-02T02:00:00,56.2,2.19,5451.6,1,27.5,0.8,0
1489,M6,2026-01-02T08:00:00,77.4,2.54,2354.5,2,12.5,0.81,0
1490,M6,2026-01-02T14:00:00,72.6,2.98,1426.6,1,84.4,0.75,0
1491,M6,2026-01-02T20:00:00,66.1,3.46,5402.2,2,51.9,0.65,1
1492,M6,2026-01-03T02:00:00,69.7,3.24,2854.6,0,57.5,0.85,0
1493,M6,2026-01-03T08:00:00,51.9,2.52,5251.2,4,74.6,0.89,0
1494,M6,2026-01-03T14:00:00,74.4,2.07,1388.4,0,58.8,0.77,0
1495,M6,2026-01-03T20:00:00,60.4,1.19,1528.0,0,13.3,0.74,0
1496,M6,2026-01-04T02:00:00,67.0,1.42,4902.8,1,65.3,0.99,0
1497,M6,2026-01-04T08:00:00,64.6,2.58,1309.7,0,2.9,0.81,0
1498,M6,2026-01-04T14:00:00,60.2,1.42,5094.9,1,39.9,0.43,0
1499,M6,2026-01-04T20:00:00,67.0,2.36,1388.1,1,85.0,0.75,0
1500,M6,2026-01-05T02:00:00,61.0,2.53,5392.5,0,60.3,0.46,0
1501,M7,2025-11-03T20:00:00,65.4,4.3,2629.3,3,45.7,0.78,1
1502,M7,2025-11-04T02:00:00,68.4,2.85,4376.5,2,41.4,0.42,0
1503,M7,2025-11-04T08:00:00,65.0,3.81,721.0,2,15.3,0.55,1
1504,M7,2025-11-04T14:00:00,59.3,2.52,5959.1,2,22.8,0.89,0
1505,M7,2025-11-04T20:00:00,62.1,2.47,1134.3,4,51.2,0.98,1
1506,M7,2025-11-05T02:00:00,60.4,4.02,2105.4,2,48.4,0.96,1
1507,M7,2025-11-05T08:00:00,70.8,1.91,2669.7,1,40.4,0.78,0
1508,M7,2025-11-05T14:00:00,64.2,1.58,5921.0,4,47.6,0.57,1
1509,M7,2025-11-05T20:00:00,71.2,3.49,3532.2,4,10.1,0.96,1
1510,M7,2025-11-06T02:00:00,75.6,2.8,1058.5,2,60.0,0.81,1
1511,M7,2025-11-06T08:00:00,49.0,1.93,5486.2,2,61.2,0.96,0
1512,M7,2025-11-06T14:00:00,61.6,3.73,2047.0,2,71.8,0.48,0
1513,M7,2025-11-06T20:00:00,63.0,3.26,3118.2,1,72.7,0.58,0
1514,M7,2025-11-07T02:00:00,70.0,3.09,1719.3,1,26.2,0.54,0
1515,M7,2025-11-07T08:00:00,60.2,4.09,3202.9,2,81.1,0.66,0
1516,M7,2025-11-07T14:00:00,58.2,1.63,4458.0,0,87.3,0.7,0
1517,M7,2025-11-07T20:00:00,61.1,1.97,501.8,2,14.3,0.37,0
1518,M7,2025-11-08T02:00:00,68.6,2.75,5752.4,0,17.8,0.46,0
1519,M7,2025-11-08T08:00:00,49.8,2.88,4915.5,0,82.5,0.94,0
1520,M7,2025-11-08T14:00:00,73.1,3.61,2204.8,1,44.6,0.88,0
1521,M7,2025-11-08T20:00:00,64.5,2.27,5863.4,0,29.7,0.41,0
1522,M7,2025-11-09T02:00:00,59.9,2.54,3711.8,1,77.8,0.8,1
1523,M7,2025-11-09T08:00:00,77.5,3.18,101.5,1,51.3,0.52,1
1524,M7,2025-11-09T14:00:00,54.2,1.86,2546.9,2,11.5,0.92,0
1525,M7,2025-11-09T20:00:00,78.9,3.2,4957.9,0,86.7,0.51,1
1526,M7,2025-11-10T02:00:00,63.8,2.87,2171.6,1,18.2,0.64,0
1527,M7,2025-11-10T08:00:00,74.2,2.86,2182.7,1,30.6,0.34,0
1528,M7,2025-11-10T14:00:00,70.8,2.15,348.9,0,25.6,0.61,0
1529,M7,2025-11-10T20:00:00,73.8,1.58,2174.7,0,77.5,0.81,1
1530,M7,2025-11-11T02:00:00,57.0,3.87,2115.7,1,86.3,0.66,0
1531,M7,2025-11-11T08:00:00,65.1,0.88,5204.6,0,48.6,0.47,0
1532,M7,2025-11-11T14:00:00,73.2,1.52,4551.5,0,74.9,0.73,1
1533,M7,2025-11-11T20:00:00,72.5,2.99,269.7,1,8.0,0.31,0
1534,M7,2025-11-12T02:00:00,61.7,3.3,1380.3,1,79.9,0.84,0
1535,M7,2025-11-12T08:00:00,56.0,1.71,1196.5,1,57.9,0.33,0
1536,M7,2025-11-12T14:00:00,68.6,1.41,5873.8,0,10.6,0.45,0
1537,M7,2025-11-12T20:00:00,70.3,3.0,5232.3,2,83.5,0.68,1
1538,M7,2025-11-13T02:00:00,54.3,2.39,1017.5,1,16.9,0.49,0
1539,M7,2025-11-13T08:00:00,58.6,3.08,2386.2,1,41.4,0.35,0
1540,M7,2025-11-13T14:00:00,68.2,1.16,4951.1,0,14.2,0.3,0
1541,M7,2025-11-13T20:00:00,75.8,2.07,4171.8,0,37.7,0.98,0
1542,M7,2025-11-14T02:00:00,62.6,2.14,1637.3,1,20.4,0.71,0
1543,M7,2025-11-14T08:00:00,66.7,2.8,119.9,2,87.1,0.78,1
1544,M7,2025-11-14T14:00:00,54.3,2.57,4146.9,3,56.3,0.61,0
1545,M7,2025-11-14T20:00:00,64.6,2.29,3819.3,0,74.7,0.54,0
1546,M7,2025-11-15T02:00:00,59.6,2.58,4170.8,0,30.4,0.83,0
1547,M7,2025-11-15T08:00:00,66.2,2.1,2337.4,1,5.0,0.32,0
1548,M7,2025-11-15T14:00:00,64.3,3.49,5367.2,0,63.0,0.85,0
1549,M7,2025-11-15T20:00:00,52.3,3.36,2801.0,3,14.4,0.7,0
1550,M7,2025-11-16T02:00:00,59.7,2.53,1444.3,3,15.1,0.79,0
1551,M7,2025-11-16T08:00:00,66.0,1.64,1622.1,1,85.1,0.86,0
1552,M7,2025-11-16T14:00:00,45.6,1.06,4489.4,3,8.2,0.43,0
1553,M7,2025-11-16T20:00:00,66.9,2.66,249.7,1,48.1,0.56,1
1554,M7,2025-11-17T02:00:00,60.7,3.25,3662.5,3,47.1,0.42,0
1555,M7,2025-11-17T08:00:00,65.5,3.28,1304.5,1,57.6,0.79,0
1556,M7,2025-11-17T14:00:00,71.0,2.23,4554.7,2,20.0,0.73,0
1557,M7,2025-11-17T20:00:00,66.1,2.2,654.7,2,8.1,0.65,0
1558,M7,2025-11-18T02:00:00,62.1,3.64,1801.1,1,57.8,0.75,0
1559,M7,2025-11-18T08:00:00,70.8,3.22,166.6,0,19.8,0.98,0
1560,M7,2025-11-18T14:00:00,63.3,3.49,4046.0,2,87.9,0.83,1
1561,M7,2025-11-18T20:00:00,63.7,2.22,5475.8,1,27.9,0.56,0
1562,M7,2025-11-19T02:00:00,68.0,2.96,2876.4,2,41.7,0.86,0
1563,M7,2025-11-19T08:00:00,62.1,3.42,145.0,2,10.3,0.66,0
1564,M7,2025-11-19T14:00:00,76.5,1.11,1790.8,2,75.1,0.73,0
1565,M7,2025-11-19T20:00:00,52.0,1.57,3886.6,1,48.7,0.48,0
1566,M7,2025-11-20T02:00:00,67.7,2.05,285.1,2,62.9,0.83,0
1567,M7,2025-11-20T08:00:00,50.4,3.57,4390.9,0,12.3,0.62,0
1568,M7,2025-11-20T14:00:00,64.8,1.26,3884.1,1,32.2,0.35,0
1569,M7,2025-11-20T20:00:00,46.1,3.3,1360.7,1,49.1,0.99,0
1570,M7,2025-11-21T02:00:00,68.3,2.21,5246.3,1,55.3,0.81,1
1571,M7,2025-11-21T08:00:00,50.1,1.95,4154.7,0,14.5,0.82,0
1572,M7,2025-11-21T14:00:00,73.7,3.7,1453.0,4,19.4,0.39,1
1573,M7,2025-11-21T20:00:00,70.1,2.41,5312.3,1,47.5,0.45,0
1574,M7,2025-11-22T02:00:00,70.8,3.29,1820.4,1,42.2,0.53,0
1575,M7,2025-11-22T08:00:00,64.4,2.66,5954.8,1,72.0,0.69,0
1576,M7,2025-11-22T14:00:00,59.7,2.92,1086.8,1,42.3,0.98,0
1577,M7,2025-11-22T20:00:00,57.4,2.82,5674.6,2,18.8,0.61,0
1578,M7,2025-11-23T02:00:00,74.7,1.7,3357.6,1,54.9,0.49,0
1579,M7,2025-11-23T08:00:00,81.5,1.99,5139.5,0,73.8,0.9,0
1580,M7,2025-11-23T14:00:00,73.0,1.44,514.5,0,17.7,0.61,0
1581,M7,2025-11-23T20:00:00,70.1,2.61,5988.6,0,4.2,0.49,0
1582,M7,2025-11-24T02:00:00,46.5,3.01,3543.5,0,61.7,0.45,0
1583,M7,2025-11-24T08:00:00,68.9,2.73,3799.9,0,54.2,0.61,0
1584,M7,2025-11-24T14:00:00,61.6,3.87,1622.3,1,49.0,0.9,0
1585,M7,2025-11-24T20:00:00,53.6,2.85,5518.1,2,46.8,0.77,1
1586,M7,2025-11-25T02:00:00,67.7,2.67,5714.6,1,21.6,0.49,1
1587,M7,2025-11-25T08:00:00,65.0,1.49,1026.0,0,48.1,0.79,0
1588,M7,2025-11-25T14:00:00,71.4,1.7,3482.1,1,13.0,0.95,1
1589,M7,2025-11-25T20:00:00,67.6,2.9,5362.7,4,31.0,0.87,0
1590,M7,2025-11-26T02:00:00,65.4,1.73,3886.9,2,13.9,0.51,0
1591,M7,2025-11-26T08:00:00,74.2,2.08,4030.1,3,39.8,0.66,1
1592,M7,2025-11-26T14:00:00,75.0,2.5,1655.5,2,78.7,0.82,0
1593,M7,2025-11-26T20:00:00,79.1,3.31,4226.0,1,11.2,0.98,1
1594,M7,2025-11-27T02:00:00,61.7,2.74,2437.1,2,31.4,0.65,0
1595,M7,2025-11-27T08:00:00,64.2,3.17,2337.1,1,20.2,0.83,0
1596,M7,2025-11-27T14:00:00,61.0,2.95,5789.1,1,59.7,0.55,0
1597,M7,2025-11-27T20:00:00,68.8,2.85,4034.6,0,23.5,0.92,0
1598,M7,2025-11-28T02:00:00,62.9,2.77,3619.7,2,66.8,0.93,1
1599,M7,2025-11-28T08:00:00,65.7,2.47,1461.5,0,18.3,0.44,0
1600,M7,2025-11-28T14:00:00,80.5,1.82,3305.7,0,60.6,0.62,0
1601,M7,2025-11-28T20:00:00,72.0,1.93,1280.3,4,1.8,0.83,0
1602,M7,2025-11-29T02:00:00,57.0,2.07,872.2,0,41.5,0.34,0
1603,M7,2025-11-29T08:00:00,76.6,1.68,5681.6,0,3.2,0.4,0
1604,M7,2025-11-29T14:00:00,68.3,2.57,4185.0,2,67.8,0.84,1
1605,M7,2025-11-29T20:00:00,80.4,1.91,3834.0,1,23.5,0.73,0
1606,M7,2025-11-30T02:00:00,65.4,2.58,4818.6,2,24.9,0.7,1
1607,M7,2025-11-30T08:00:00,68.5,3.14,5535.7,4,43.1,0.82,0
1608,M7,2025-11-30T14:00:00,75.9,4.33,4663.7,1,26.8,0.34,1
1609,M7,2025-11-30T20:00:00,71.3,1.83,5416.9,0,4.6,0.64,0
